iso,abk,afr,alb,amh,arb,asm,ast,azj,bak,bas,bel,ben,bre,bul,cat,ces,chv,ckb,cmn,cnh,cym,dan,deu,div,dyu,ell,eng,est,eus,fin,fra,fry,gle,glg,hau,heb,hin,hsb,hun,hye,ind,ita,jpn,kab,kat,kaz,khk,kin,kir,kmr,kor,lao,lav,lit,lug,mal,mar,mdf,mhr,min,mkd,mlt,mrj,myv,nep,nld,nor,oci,ori,oss,pan,pes,pol,por,pst,roh,ron,rus,sah,sat,skr,slk,slv,spa,srp,swe,swh,tam,tat,tel,tha,tig,tuk,tur,uig,ukr,urd,uzn,vie,yor,yue,zgh
ell,0.9123651600249622,0.8533475973968084,0.8714451279308193,0.9013105108317732,0.879736114825711,0.885798341802621,0.8241062672728894,0.8886511544976375,0.9298386377819381,0.9013996612284925,0.8882054025140411,0.8765267005438173,0.8490683783542836,0.8553980565213515,0.7843451903360971,0.8677899616653294,0.8785771596683605,0.8299901934563608,0.8930195239368816,0.889186056877953,0.8487117767674066,0.8718908799144156,0.8625300882588928,0.84585896407239,0.8841936346616743,0.0,0.85557635731479,0.8860657929927788,0.8693946688062761,0.9094231969332264,0.8501381831149148,0.8814299723633771,0.8809842203797806,0.8003922617455648,0.8824997771240082,0.8870464473566907,0.8559329589016671,0.8706427743603459,0.8898992600517072,0.8433627529642507,0.8743870910225551,0.81795488989926,0.9051439778907016,0.894891682267986,0.8714451279308193,0.8996166532941071,0.8978336453597218,0.9171792814478024,0.8867789961665329,0.8348934652759206,0.8870464473566907,0.8657395025407862,0.8712668271373808,0.8651154497637515,0.9212801996968887,0.8862440937862173,0.8866006953730944,0.862262637068735,0.8970312917892485,0.8449674601051975,0.8542391013640009,0.9014888116252118,0.8872247481501292,0.8653829009539091,0.8718017295176964,0.8822323259338504,0.8598555763573148,0.833377908531693,0.8561112596951056,0.866987608094856,0.8660961041276634,0.8817865739502541,0.8594098243737185,0.8039582776143355,0.8808950699830614,0.8430061513773737,0.8052955335651243,0.8737630382455203,0.8863332441829366,0.8570919140590175,0.8742087902291166,0.8688597664259605,0.8645805473834359,0.839083533921726,0.8512079878755461,0.896585539805652,0.8909690648123384,0.900597307658019,0.8982793973433182,0.87501114379959,0.849870731924757,0.9206561469198538,0.8922171703664081,0.8907907640188999,0.8753677453864669,0.8503164839083533,0.8459481144691093,0.885798341802621,0.8566461620754212,0.9184273870018721,0.8699295711865918,0.8919497191762503
eng,0.8693055184095569,0.5268788446108585,0.862262637068735,0.858250869216368,0.8469287688330213,0.8788446108585183,0.8301684942497994,0.879736114825711,0.8597664259605955,0.8867789961665329,0.8062761879290362,0.8504056343050727,0.8074351430863866,0.7995899081750913,0.7770348578051172,0.8008380137291611,0.8978336453597218,0.8374788267807791,0.9096906481233842,0.9171792814478024,0.8170633859320674,0.5957921012748506,0.6117500222875992,0.8494249799411607,0.8724257822947312,0.85557635731479,0.0,0.9048765267005437,0.8999732548809842,0.9293037354016225,0.8161718819648747,0.6014085762681644,0.8547740037443166,0.8060087367388784,0.8692163680128376,0.8633324418293662,0.8573593652491753,0.8331104573415352,0.8892752072746724,0.88713559775341,0.8754568957831862,0.8045823303913703,0.8913256663992155,0.8790229116519568,0.8991709013105108,0.8834804314879201,0.8940001783007935,0.87501114379959,0.8731389854684853,0.8300793438530801,0.8822323259338504,0.8830346795043238,0.8632432914326469,0.8518320406525809,0.8916822679860925,0.8981010965498796,0.8487117767674066,0.8963180886154943,0.9296603369884996,0.8807167691896229,0.8036016760274584,0.9058571810644557,0.8635107426228047,0.9006864580547383,0.8711776767406615,0.5849157528751002,0.6033698849959883,0.8148346260140858,0.8430061513773737,0.8396184363020416,0.8456806632789515,0.8470179192297406,0.8471070696264598,0.8577159668360523,0.8792012124453954,0.804136578407774,0.7723990371757155,0.7918338236605152,0.8509405366853883,0.8786663100650798,0.8665418561112597,0.8077025942765444,0.7932602300080236,0.8321298029776233,0.7715075332085228,0.5828652937505572,0.8838370330747972,0.8984576981367567,0.8477311224034947,0.9090665953463493,0.8666310065079789,0.8737630382455203,0.9319782473032006,0.905233128287421,0.8620843362752965,0.8524560934296158,0.848176874387091,0.8711776767406615,0.9254702683426941,0.8677008112686101,0.8837478826780779,0.8870464473566907
est,0.8794686636355532,0.8822323259338504,0.8725149326914505,0.8718908799144156,0.8817865739502541,0.8380137291610947,0.8986359989301952,0.8840153338682357,0.8427387001872159,0.8478202728002139,0.8811625211732192,0.8835695818846394,0.8568244628688597,0.8864223945796559,0.8742979406258357,0.8909690648123384,0.91503967192654,0.8997058036908264,0.8473745208166176,0.8789337612552376,0.8449674601051975,0.9074618882054025,0.8632432914326469,0.8277614335383792,0.8723366318980119,0.8860657929927788,0.9048765267005437,0.0,0.8865115449763751,0.42391013640010694,0.8742087902291166,0.8982793973433182,0.8674333600784523,0.8801818668093073,0.8755460461799054,0.904609075510386,0.8786663100650798,0.8778639564946064,0.8154586787911206,0.8658286529375055,0.9397343318177765,0.8906124632254614,0.8620843362752965,0.8802710172060265,0.884104484264955,0.903271819559597,0.888829455291076,0.933137202460551,0.897209592582687,0.8781314076847642,0.8834804314879201,0.9057680306677364,0.873673887848801,0.8854417402157438,0.8755460461799054,0.8506730854952305,0.8603013283409111,0.732281358652046,0.7362039761076936,0.9318890969064813,0.8808059195863421,0.9043416243202282,0.7357582241240973,0.7653561558348934,0.8462155656592671,0.8672550592850138,0.8929303735401622,0.8763483997503788,0.8720691807078541,0.8973878933761255,0.889810109654988,0.8931978247303201,0.8782205580814835,0.8809842203797806,0.8610145315146652,0.8833021306944816,0.8853525898190246,0.8978336453597218,0.8867789961665329,0.9125434608184007,0.8793795132388339,0.8734955870553625,0.8887403048943567,0.8659178033342247,0.8526343942230543,0.8773290541142907,0.905233128287421,0.8791120620486761,0.8722474815012927,0.8926629223500044,0.9135241151823126,0.8996166532941071,0.8703753231701881,0.8849959882321475,0.9198537933493804,0.8894535080681109,0.8764375501470981,0.9036284211464741,0.8845502362485513,0.8978336453597218,0.8863332441829366,0.8993492021039493
eus,0.8944459302843898,0.898546848533476,0.8773290541142907,0.8850851386288668,0.9018454132120888,0.8878488009271641,0.8903450120353036,0.8833021306944816,0.8854417402157438,0.8963180886154943,0.8872247481501292,0.8816974235535349,0.8862440937862173,0.8836587322813587,0.9209235981100116,0.8949808326647053,0.8744762414192744,0.8813408219666578,0.8910582152090577,0.8676116608718908,0.8740304894356781,0.9170009806543639,0.905233128287421,0.9144156191495051,0.9025586163858429,0.8693946688062761,0.8999732548809842,0.8865115449763751,0.0,0.8829455291076046,0.8964072390122135,0.8905233128287421,0.8922171703664081,0.8817865739502541,0.8720691807078541,0.8961397878220557,0.9160203262904519,0.9014888116252118,0.9111170544708924,0.8816082731568156,0.8839261834715165,0.9121868592315235,0.8745653918159935,0.8874030489435678,0.8764375501470981,0.8983685477400374,0.8866898457698136,0.8974770437728448,0.8746545422127129,0.9050548274939823,0.8837478826780779,0.901577962021931,0.893821877507355,0.8807167691896229,0.9130783631987163,0.8869572969599714,0.9226174556476776,0.8749219934028706,0.8910582152090577,0.9224391548542391,0.8876705001337255,0.8862440937862173,0.8913256663992155,0.8979227957564411,0.8818757243469734,0.8811625211732192,0.9224391548542391,0.8719800303111349,0.870999375947223,0.8970312917892485,0.900597307658019,0.9016671124186503,0.8923063207631274,0.8792903628421146,0.8935544263171972,0.8748328430061513,0.8990817509137915,0.8946242310778282,0.892841223143443,0.8966746902023713,0.9142373183560667,0.8816974235535349,0.8925737719532852,0.9067486850316483,0.8939110279040742,0.9120977088348043,0.9112953552643309,0.8693946688062761,0.8970312917892485,0.8617277346884193,0.8792012124453954,0.9027369171792815,0.8792903628421146,0.8763483997503788,0.8927520727467237,0.8994383525006686,0.8997058036908264,0.8729606846750468,0.8640456450031203,0.8968529909958098,0.8658286529375055,0.8744762414192744
fin,0.8927520727467237,0.8685031648390835,0.9093340465365071,0.8859766425960595,0.8813408219666578,0.8425603993937774,0.8700187215833111,0.8620843362752965,0.8792012124453954,0.8470179192297406,0.893821877507355,0.8886511544976375,0.8721583311045734,0.9019345636088081,0.8715342783275386,0.8677899616653294,0.9256485691361326,0.8918605687795311,0.8737630382455203,0.8801818668093073,0.8625300882588928,0.9078184897922795,0.8829455291076046,0.8684140144423642,0.8403316394757957,0.9094231969332264,0.9293037354016225,0.42391013640010694,0.8829455291076046,0.0,0.8808950699830614,0.8838370330747972,0.8701970223767496,0.8984576981367567,0.896585539805652,0.8937327271106357,0.8709102255505037,0.8743870910225551,0.783007934385308,0.9013105108317732,0.9033609699563163,0.9154854239101363,0.8620843362752965,0.8613711331015423,0.8895426584648302,0.9021128644022466,0.8967638405990906,0.8759026477667825,0.8918605687795311,0.8782205580814835,0.908620843362753,0.8943567798876704,0.8718017295176964,0.9134349647855933,0.8540608005705626,0.8866006953730944,0.8685923152358028,0.6879736114825711,0.6955513952037086,0.9098689489168227,0.8816974235535349,0.9022911651956851,0.681554782918784,0.7522510475171614,0.8658286529375055,0.8931978247303201,0.9277881786573949,0.8552197557279131,0.8524560934296158,0.8940001783007935,0.8668984576981367,0.9001515556744227,0.8700187215833111,0.8668093073014175,0.8808950699830614,0.8785771596683605,0.8919497191762503,0.8966746902023713,0.8864223945796559,0.8282963359186948,0.8769724525274137,0.8759026477667825,0.8907016136221806,0.8681465632522064,0.8739413390389588,0.8685923152358028,0.9161986270838904,0.889186056877953,0.8979227957564411,0.8910582152090577,0.8847285370419897,0.8872247481501292,0.8718908799144156,0.8740304894356781,0.9195863421592226,0.9124543104216813,0.8695729695997148,0.8699295711865918,0.8511188374788268,0.8742087902291166,0.919408041365784,0.8627975394490506
fra,0.9049656770972632,0.8103771061781225,0.815280377997682,0.8620843362752965,0.87741820451101,0.8720691807078541,0.7214050102522956,0.9182490862084336,0.8591423731835607,0.8430061513773737,0.836765623607025,0.8467504680395828,0.7855932958901667,0.8172416867255059,0.6532049567620576,0.8225907105286618,0.8925737719532852,0.8174199875189444,0.9101364001069805,0.8909690648123384,0.7996790585718107,0.8369439244004635,0.8534367477935277,0.8299901934563608,0.8562895604885441,0.8501381831149148,0.8161718819648747,0.8742087902291166,0.8964072390122135,0.8808950699830614,0.0,0.8707319247570652,0.8940893286975128,0.7119550682000535,0.863599893019524,0.8249977712400821,0.8141214228403316,0.8345368636890435,0.8790229116519568,0.8590532227868414,0.8880271017206026,0.6975127039315324,0.9170009806543639,0.861281982704823,0.9005081572612998,0.9071944370152447,0.8863332441829366,0.9020237140055274,0.9186948381920299,0.8103771061781225,0.8908799144156192,0.8637781938129625,0.8608362307212267,0.8416688954265846,0.8880271017206026,0.8340911117054471,0.8574485156458946,0.8848176874387091,0.8860657929927788,0.8956048854417401,0.8064544887224747,0.8672550592850138,0.8716234287242578,0.8931086743336009,0.8571810644557368,0.8549523045377553,0.8611036819113845,0.6874387091022555,0.8322189533743425,0.8627083890523313,0.8157261299812784,0.840777391459392,0.8397967370954801,0.7019702237674957,0.8517428902558617,0.7258625300882589,0.7033074797182848,0.8594989747704377,0.905946331461175,0.8579834180262101,0.8335562093251315,0.8196487474369261,0.8069002407060711,0.7491307836319872,0.8131407684764197,0.8529018454132121,0.8923954711598466,0.863599893019524,0.8704644735669074,0.8778639564946064,0.879736114825711,0.8613711331015423,0.9074618882054025,0.885798341802621,0.8987251493269145,0.8378354283676562,0.8245520192564856,0.9105821520905768,0.9130783631987163,0.9156637247035748,0.8698404207898724,0.8719800303111349
fry,0.8887403048943567,0.5134171347062495,0.869662119996434,0.8818757243469734,0.8843719354551128,0.8496032807345992,0.8758134973700632,0.9001515556744227,0.8914148167959347,0.8808950699830614,0.8198270482303646,0.8773290541142907,0.8143888740304893,0.8335562093251315,0.8592315235802799,0.8184897922795756,0.8859766425960595,0.8725149326914505,0.8999732548809842,0.911651956851208,0.8467504680395828,0.5920477846126415,0.5115449763751448,0.8551306053311937,0.853882499777124,0.8814299723633771,0.6014085762681644,0.8982793973433182,0.8905233128287421,0.8838370330747972,0.8707319247570652,0.0,0.8587857715966836,0.8529909958099314,0.8586074708032451,0.8902558616385843,0.8466613176428635,0.8604796291343496,0.907996790585718,0.8719800303111349,0.9019345636088081,0.8364981724168672,0.8918605687795311,0.8979227957564411,0.8890077560845145,0.8645805473834359,0.9252919675492557,0.8857091914059017,0.8876705001337255,0.8709102255505037,0.8626192386556121,0.8931086743336009,0.8553980565213515,0.8587857715966836,0.9019345636088081,0.9072835874119639,0.866006953730944,0.8814299723633771,0.8823214763305697,0.9159311758937326,0.8170633859320674,0.9248462155656592,0.8386377819381295,0.8808950699830614,0.8566461620754212,0.5039671926540074,0.6122849246679148,0.853882499777124,0.8716234287242578,0.8712668271373808,0.8523669430328965,0.8446108585183203,0.852188642239458,0.8805384683961843,0.8410448426495498,0.8176874387091022,0.8431844521708122,0.8334670589284122,0.8446108585183203,0.8749219934028706,0.8660961041276634,0.8283854863154141,0.8023535704733886,0.8734064366586431,0.8184006418828563,0.5973968084157975,0.9038067219399126,0.9030935187661585,0.8925737719532852,0.9182490862084336,0.8881162521173219,0.9030935187661585,0.8947133814745476,0.8940893286975128,0.8705536239636267,0.8642239457965588,0.8600338771507533,0.8813408219666578,0.9056788802710172,0.8983685477400374,0.8881162521173219,0.9176250334313988
gle,0.9010430596416154,0.859944726754034,0.8733172862619238,0.900597307658019,0.9068378354283676,0.8768833021306944,0.8429170009806544,0.8894535080681109,0.9333155032539895,0.8955157350450209,0.8289203886957297,0.8719800303111349,0.8013729161094767,0.8311491486137114,0.8704644735669074,0.8437193545511278,0.9085316929660336,0.9121868592315235,0.8970312917892485,0.8969421413925291,0.7984309530177409,0.8437193545511278,0.8530801462066506,0.8759917981635018,0.8709102255505037,0.8809842203797806,0.8547740037443166,0.8674333600784523,0.8922171703664081,0.8701970223767496,0.8940893286975128,0.8587857715966836,0.0,0.8608362307212267,0.910314700900419,0.907996790585718,0.8699295711865918,0.8493358295444414,0.8810733707764999,0.8653829009539091,0.8704644735669074,0.8585183204065258,0.8781314076847642,0.8895426584648302,0.9013105108317732,0.8829455291076046,0.8845502362485513,0.9080859409824373,0.8668093073014175,0.8719800303111349,0.8785771596683605,0.901577962021931,0.8497815815280377,0.8627975394490506,0.8989926005170723,0.8784880092716413,0.9019345636088081,0.8914148167959347,0.8793795132388339,0.8940893286975128,0.8317732013907462,0.9014888116252118,0.8483551751805295,0.8847285370419897,0.8759026477667825,0.8816974235535349,0.8866006953730944,0.8526343942230543,0.8619951858785772,0.8488900775608451,0.8802710172060265,0.8859766425960595,0.8438085049478471,0.8697512703931533,0.8725149326914505,0.8419363466167424,0.8629758402424891,0.8435410537576893,0.8706427743603459,0.888829455291076,0.8649371489703128,0.839440135508603,0.8364090220201479,0.8570919140590175,0.8488900775608451,0.8767050013372559,0.9123651600249622,0.8858874921993403,0.9180707854149951,0.8955157350450209,0.9034501203530356,0.930462690558973,0.8631541410359276,0.8867789961665329,0.876080948560221,0.8471070696264598,0.8727823838816083,0.8762592493536596,0.8825889275207275,0.8922171703664081,0.9006864580547383,0.9025586163858429
glg,0.893821877507355,0.7767674066149594,0.8313274494071499,0.9009539092448962,0.8527235446197736,0.8231256129089775,0.4717838994383525,0.898546848533476,0.8758134973700632,0.9036284211464741,0.8141214228403316,0.84345190336097,0.7770348578051172,0.8159935811714362,0.5579923330658821,0.821966657751627,0.8917714183828118,0.806187037532317,0.8862440937862173,0.9035392707497548,0.7810466256574842,0.8130516180797005,0.8160827315681555,0.8451457608986359,0.9045199251136666,0.8003922617455648,0.8060087367388784,0.8801818668093073,0.8817865739502541,0.8984576981367567,0.7119550682000535,0.8529909958099314,0.8608362307212267,0.0,0.8536150485869662,0.8631541410359276,0.8142105732370509,0.8317732013907462,0.8865115449763751,0.8678791120620486,0.8826780779174468,0.44013550860301326,0.8741196398323973,0.8583400196130873,0.8844610858518319,0.9064812338414906,0.8716234287242578,0.8872247481501292,0.914326468752786,0.8325755549612196,0.8786663100650798,0.8704644735669074,0.8496032807345992,0.8326647053579389,0.8883837033074797,0.8412231434429883,0.8287420879022911,0.8847285370419897,0.9153962735134172,0.876080948560221,0.8050280823749665,0.8643130961932781,0.8903450120353036,0.8951591334581438,0.8357849692431131,0.825354372826959,0.800124810555407,0.6022109298386378,0.8154586787911206,0.8443434073281625,0.8271373807613444,0.8287420879022911,0.8398858874921993,0.49041633235267895,0.8588749219934029,0.57644646518677,0.6144245341891772,0.8497815815280377,0.8849959882321475,0.9137915663724704,0.8363198716234287,0.8205402514041188,0.8034233752340199,0.4887224748150129,0.8062761879290362,0.8250869216368012,0.9025586163858429,0.8650262993670321,0.9020237140055274,0.890166711241865,0.8868681465632522,0.8907907640188999,0.8749219934028706,0.8862440937862173,0.8848176874387091,0.8463938664527056,0.8019969688865115,0.921725951680485,0.864669697780155,0.9022020147989659,0.887492199340287,0.859944726754034
hau,0.8971204421859676,0.8634215922260854,0.8990817509137915,0.8890077560845145,0.8643130961932781,0.8601230275474726,0.9069269858250869,0.8910582152090577,0.8763483997503788,0.8580725684229294,0.8858874921993403,0.8810733707764999,0.8765267005438173,0.8751002941963091,0.8993492021039493,0.8714451279308193,0.8811625211732192,0.8784880092716413,0.8725149326914505,0.8808059195863421,0.8451457608986359,0.9236872604083088,0.8974770437728448,0.8720691807078541,0.8867789961665329,0.8824997771240082,0.8692163680128376,0.8755460461799054,0.8720691807078541,0.896585539805652,0.863599893019524,0.8586074708032451,0.910314700900419,0.8536150485869662,0.0,0.8596772755638763,0.9011322100383347,0.8729606846750468,0.9030935187661585,0.9092448961397878,0.9345636088080592,0.872693233484889,0.9016671124186503,0.8564678612819826,0.9043416243202282,0.9074618882054025,0.8758134973700632,0.8610145315146652,0.898903450120353,0.8804493179994651,0.8751894445930284,0.8950699830614247,0.8660961041276634,0.8959614870286172,0.8908799144156192,0.9164660782740482,0.8618168850851387,0.9008647588481768,0.8778639564946064,0.9007756084514577,0.8697512703931533,0.8832129802977623,0.8961397878220557,0.8917714183828118,0.8836587322813587,0.8807167691896229,0.9222608540608006,0.8773290541142907,0.9099580993135419,0.8738521886422395,0.8734064366586431,0.8791120620486761,0.9053222786841401,0.8969421413925291,0.8890077560845145,0.8701970223767496,0.8794686636355532,0.8545957029508782,0.9021128644022466,0.9227066060443969,0.8748328430061513,0.8665418561112597,0.8697512703931533,0.8771507533208522,0.8810733707764999,0.9121868592315235,0.8549523045377553,0.9152179727199785,0.905946331461175,0.9096014977266649,0.9005081572612998,0.8550414549344744,0.866987608094856,0.8845502362485513,0.8837478826780779,0.8767050013372559,0.8937327271106357,0.8842827850583935,0.8685923152358028,0.8483551751805295,0.8804493179994651,0.8756351965766247
heb,0.8963180886154943,0.8868681465632522,0.8546848533475975,0.8048497815815281,0.7424445038780423,0.8712668271373808,0.8670767584915753,0.9035392707497548,0.8561112596951056,0.882410626727289,0.8923063207631274,0.8531692966033699,0.8560221092983863,0.8866006953730944,0.854863154141036,0.8866006953730944,0.8826780779174468,0.8999732548809842,0.8821431755371312,0.8824997771240082,0.8554872069180707,0.8631541410359276,0.8885620041009182,0.9561380048141214,0.884104484264955,0.8870464473566907,0.8633324418293662,0.904609075510386,0.8961397878220557,0.8937327271106357,0.8249977712400821,0.8902558616385843,0.907996790585718,0.8631541410359276,0.8596772755638763,0.0,0.8606579299277882,0.8769724525274137,0.8805384683961843,0.9112953552643309,0.8966746902023713,0.8738521886422395,0.8940001783007935,0.8621734866720157,0.8869572969599714,0.8907907640188999,0.8773290541142907,0.879736114825711,0.9238655612017473,0.9038958723366319,0.8338236605152893,0.9051439778907016,0.9110279040741731,0.8812516715699384,0.8830346795043238,0.8778639564946064,0.878755460461799,0.8732281358652046,0.9017562628153696,0.8499598823214763,0.8913256663992155,0.7518944459302844,0.9013996612284925,0.9073727378086832,0.8659178033342247,0.8921280199696888,0.8833021306944816,0.8313274494071499,0.8573593652491753,0.9056788802710172,0.8456806632789515,0.8920388695729696,0.8961397878220557,0.8843719354551128,0.8811625211732192,0.8807167691896229,0.8507622358919498,0.9082642417758758,0.9122760096282428,0.8746545422127129,0.8701970223767496,0.8822323259338504,0.893821877507355,0.8751002941963091,0.8979227957564411,0.8614602834982615,0.8422929482036196,0.8937327271106357,0.8969421413925291,0.8791120620486761,0.9037175715431934,0.7026834269412499,0.9210127485067309,0.8844610858518319,0.8900775608451458,0.8801818668093073,0.8573593652491753,0.9168226798609254,0.8782205580814835,0.8835695818846394,0.8811625211732192,0.8776856557011679
hin,0.8890969064812339,0.8245520192564856,0.8258892752072746,0.8717125791209771,0.8698404207898724,0.5745743068556656,0.8364090220201479,0.894891682267986,0.8451457608986359,0.9068378354283676,0.8277614335383792,0.5545154675938309,0.858250869216368,0.7938842827850584,0.7804225728804494,0.8306142462333957,0.8970312917892485,0.7953106891325665,0.8737630382455203,0.8839261834715165,0.8405099402692342,0.8217883569581885,0.8378354283676562,0.7217616118391726,0.8907016136221806,0.8559329589016671,0.8573593652491753,0.8786663100650798,0.9160203262904519,0.8709102255505037,0.8141214228403316,0.8466613176428635,0.8699295711865918,0.8142105732370509,0.9011322100383347,0.8606579299277882,0.0,0.8496032807345992,0.8879379513238833,0.852545243826335,0.8977444949630026,0.7902291165195685,0.8930195239368816,0.8594098243737185,0.863599893019524,0.8691272176161183,0.84585896407239,0.8429170009806544,0.8880271017206026,0.7463671213336899,0.8912365160024962,0.863956494606401,0.8500490327181955,0.8054738343585628,0.8574485156458946,0.8746545422127129,0.5769813675670856,0.8761700989569403,0.8624409378621735,0.8562895604885441,0.7918338236605152,0.898903450120353,0.8559329589016671,0.8759026477667825,0.4881875724346973,0.8291878398858875,0.8282071855219756,0.7880003566015868,0.5549612195774271,0.8185789426762948,0.5178746545422127,0.7289827939734331,0.8356066684496746,0.7950432379424089,0.8473745208166176,0.8135865204600161,0.7812249264509227,0.8389052331282874,0.8626192386556121,0.9065703842382098,0.579120977088348,0.8249086208433628,0.8126058660961042,0.8285637871088526,0.7868414014442364,0.8415797450298654,0.8488900775608451,0.868681465632522,0.8564678612819826,0.8714451279308193,0.8601230275474726,0.8693055184095569,0.8775965053044485,0.882767228314166,0.8588749219934029,0.8480877239903717,0.4254256931443345,0.8754568957831862,0.9324239992867969,0.8956940358384594,0.9107604528840153,0.8644913969867166
hsb,0.8979227957564411,0.832040652580904,0.8662744049211019,0.8834804314879201,0.8714451279308193,0.8540608005705626,0.8300793438530801,0.8840153338682357,0.8929303735401622,0.8687706160292413,0.47731122403494697,0.8610145315146652,0.8252652224302397,0.5807256842292948,0.8308816974235536,0.3531247214050102,0.8949808326647053,0.83373451011857,0.8825889275207275,0.8947133814745476,0.8122492645092271,0.8713559775341,0.8527235446197736,0.8842827850583935,0.868681465632522,0.8706427743603459,0.8331104573415352,0.8778639564946064,0.9014888116252118,0.8743870910225551,0.8345368636890435,0.8604796291343496,0.8493358295444414,0.8317732013907462,0.8729606846750468,0.8769724525274137,0.8496032807345992,0.0,0.8705536239636267,0.8571810644557368,0.8744762414192744,0.8224124097352233,0.9007756084514577,0.8685031648390835,0.8929303735401622,0.8966746902023713,0.8960506374253365,0.910314700900419,0.8692163680128376,0.8513862886689846,0.9071944370152447,0.8949808326647053,0.8189355442631719,0.8326647053579389,0.8953374342515825,0.8620843362752965,0.8675225104751716,0.8620843362752965,0.8687706160292413,0.8632432914326469,0.522688775965053,0.8829455291076046,0.8793795132388339,0.859944726754034,0.8952482838548631,0.8370330747971828,0.8734064366586431,0.8364090220201479,0.8387269323348489,0.8749219934028706,0.8439868057412856,0.8290986894891682,0.37666042613889633,0.8443434073281625,0.8709102255505037,0.8095747526076491,0.8362307212267094,0.6087189087991441,0.8795578140322724,0.8719800303111349,0.8571810644557368,0.39600606222697693,0.4450387804225729,0.829366140679326,0.48266024783810285,0.8432736025675315,0.9007756084514577,0.8816082731568156,0.8758134973700632,0.8630649906392084,0.8789337612552376,0.8969421413925291,0.8660961041276634,0.8721583311045734,0.9017562628153696,0.5771596683605241,0.8604796291343496,0.8863332441829366,0.8767050013372559,0.9035392707497548,0.9028260675760007,0.8536150485869662
hun,0.8976553445662833,0.8649371489703128,0.8762592493536596,0.9007756084514577,0.8996166532941071,0.8586966211999643,0.9040741731300704,0.8546848533475975,0.8945350806811091,0.8608362307212267,0.8626192386556121,0.8846393866452706,0.8809842203797806,0.8636890434162432,0.8919497191762503,0.8679682624587679,0.8930195239368816,0.8580725684229294,0.8947133814745476,0.8846393866452706,0.8742087902291166,0.8863332441829366,0.8875813497370063,0.8848176874387091,0.8981010965498796,0.8898992600517072,0.8892752072746724,0.8154586787911206,0.9111170544708924,0.783007934385308,0.8790229116519568,0.907996790585718,0.8810733707764999,0.8865115449763751,0.9030935187661585,0.8805384683961843,0.8879379513238833,0.8705536239636267,0.0,0.894891682267986,0.882767228314166,0.8742087902291166,0.8811625211732192,0.8820540251404119,0.8974770437728448,0.8900775608451458,0.8638673442096818,0.8931086743336009,0.8730498350717661,0.8462155656592671,0.9060354818578942,0.919408041365784,0.866006953730944,0.8731389854684853,0.890166711241865,0.8558438085049478,0.8907016136221806,0.7879112062048675,0.7812249264509227,0.8644022465899972,0.8593206739769992,0.8939110279040742,0.7741820451101008,0.7937059819916199,0.8984576981367567,0.8854417402157438,0.8968529909958098,0.8674333600784523,0.8666310065079789,0.8452349112953552,0.8890077560845145,0.8943567798876704,0.8529909958099314,0.8735847374520816,0.8788446108585183,0.8836587322813587,0.9062137826513328,0.8921280199696888,0.8714451279308193,0.87741820451101,0.8611928323081037,0.8621734866720157,0.8644913969867166,0.9013105108317732,0.8730498350717661,0.835071766069359,0.8798252652224302,0.8887403048943567,0.898903450120353,0.8802710172060265,0.9040741731300704,0.8652046001604706,0.8776856557011679,0.8422929482036196,0.8841936346616743,0.887492199340287,0.8688597664259605,0.880092716412588,0.9023803155924044,0.898903450120353,0.9106713024872961,0.8826780779174468
hye,0.9061246322546135,0.8675225104751716,0.8576268164393331,0.8803601676027458,0.866006953730944,0.8846393866452706,0.9049656770972632,0.8881162521173219,0.8692163680128376,0.9056788802710172,0.8661852545243826,0.8600338771507533,0.8403316394757957,0.8485334759739681,0.8410448426495498,0.8455915128822322,0.8875813497370063,0.836765623607025,0.8843719354551128,0.8789337612552376,0.8768833021306944,0.8466613176428635,0.8430061513773737,0.8603013283409111,0.8609253811179459,0.8433627529642507,0.88713559775341,0.8658286529375055,0.8816082731568156,0.9013105108317732,0.8590532227868414,0.8719800303111349,0.8653829009539091,0.8678791120620486,0.9092448961397878,0.9112953552643309,0.852545243826335,0.8571810644557368,0.894891682267986,0.0,0.9027369171792815,0.8588749219934029,0.9046982259071054,0.8877596505304448,0.8660961041276634,0.8670767584915753,0.8855308906124632,0.8909690648123384,0.864669697780155,0.8053846839618436,0.8744762414192744,0.8979227957564411,0.8377462779709369,0.8585183204065258,0.8862440937862173,0.900240706071142,0.8846393866452706,0.8908799144156192,0.8952482838548631,0.8936435767139164,0.8471070696264598,0.8848176874387091,0.9040741731300704,0.8623517874654543,0.8688597664259605,0.8902558616385843,0.8752785949897478,0.8506730854952305,0.8717125791209771,0.8307925470268342,0.8279397343318178,0.870999375947223,0.873673887848801,0.8513862886689846,0.8816974235535349,0.8751894445930284,0.8485334759739681,0.8708210751537845,0.8579834180262101,0.8644022465899972,0.8537041989836855,0.8607470803245074,0.8644022465899972,0.8747436926094322,0.8726040830881697,0.8509405366853883,0.8597664259605955,0.8917714183828118,0.8587857715966836,0.868324864045645,0.9055005794775786,0.8759026477667825,0.8389052331282874,0.8545065525541587,0.872693233484889,0.8594989747704377,0.8090398502273335,0.887492199340287,0.8491575287510029,0.868681465632522,0.8573593652491753,0.8685031648390835
